ppt_index,stimulus_identity,rating,age,height,grip_strength,surpass,explanation,impose.will,correct.others,outdo.others,control.conversation,criticise,challenge.pov,lay.law,hate.pushy,pressure.others,stim_age,stim_age_sc,age_sc,height_sc,grip_strength_sc,IPIP,IPIP_sc
72,m(24)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,40,0.60222346,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(28)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,44,0.946351151,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(1)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,22,-0.946351151,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(9)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,46,1.118414997,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(5)_masc.jpg,0,45,178,43,3,2,2,5,5,5,6,7,2,2,2,52,1.634606533,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(15)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,37,0.344127691,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(14)_masc.jpg,0,45,178,43,3,2,2,5,5,5,6,7,2,2,2,34,0.086031923,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(8)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,55,1.892702302,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(19)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,21,-1.032383074,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(25)_masc.jpg,0,45,178,43,3,2,2,5,5,5,6,7,2,2,2,20,-1.118414997,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(32)_masc.jpg,0,45,178,43,3,2,2,5,5,5,6,7,2,2,2,37,0.344127691,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(27)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,40,0.60222346,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(11)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,25,-0.688255382,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(31)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,18,-1.290478842,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(22)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,23,-0.860319228,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(3)_masc.jpg,0,45,178,43,3,2,2,5,5,5,6,7,2,2,2,23,-0.860319228,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(23)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,32,-0.086031923,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(26)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,29,-0.344127691,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(6)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,32,-0.086031923,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(17)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,22,-0.946351151,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(30)_masc.jpg,0,45,178,43,3,2,2,5,5,5,6,7,2,2,2,62,2.494925762,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
72,m(2)_masc.jpg,1,45,178,43,3,2,2,5,5,5,6,7,2,2,2,33,0,0.261607574,0.251634997,-0.229219674,3.727272727,-0.374593396
73,m(21)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,39,0.516191537,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(26)_masc.jpg,0,22,166,27,3,5,5,5,2,4,6,6,4,1,2,29,-0.344127691,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(27)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,40,0.60222346,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(29)_masc.jpg,0,22,166,27,3,5,5,5,2,4,6,6,4,1,2,22,-0.946351151,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(6)_masc.jpg,0,22,166,27,3,5,5,5,2,4,6,6,4,1,2,32,-0.086031923,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(25)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,20,-1.118414997,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(9)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,46,1.118414997,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(15)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,37,0.344127691,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(31)_masc.jpg,0,22,166,27,3,5,5,5,2,4,6,6,4,1,2,18,-1.290478842,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(4)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,21,-1.032383074,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(32)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,37,0.344127691,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(23)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,32,-0.086031923,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(16)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,45,1.032383074,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(17)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,22,-0.946351151,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(18)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,24,-0.774287305,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(1)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,22,-0.946351151,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(24)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,40,0.60222346,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(5)_masc.jpg,0,22,166,27,3,5,5,5,2,4,6,6,4,1,2,52,1.634606533,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(8)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,55,1.892702302,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(2)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,33,0,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(13)_masc.jpg,NA,22,166,27,3,5,5,5,2,4,6,6,4,1,2,30,-0.258095768,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(11)_masc.jpg,0,22,166,27,3,5,5,5,2,4,6,6,4,1,2,25,-0.688255382,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(3)_masc.jpg,0,22,166,27,3,5,5,5,2,4,6,6,4,1,2,23,-0.860319228,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(10)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,20,-1.118414997,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(20)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,21,-1.032383074,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(22)_masc.jpg,0,22,166,27,3,5,5,5,2,4,6,6,4,1,2,23,-0.860319228,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(7)_masc.jpg,0,22,166,27,3,5,5,5,2,4,6,6,4,1,2,50,1.462542688,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(30)_masc.jpg,0,22,166,27,3,5,5,5,2,4,6,6,4,1,2,62,2.494925762,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(19)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,21,-1.032383074,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(28)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,44,0.946351151,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(12)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,37,0.344127691,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
73,m(14)_masc.jpg,1,22,166,27,3,5,5,5,2,4,6,6,4,1,2,34,0.086031923,-1.218759096,-1.754255406,-1.838082289,3.909090909,-0.167844518
74,m(29)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,22,-0.946351151,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(28)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,44,0.946351151,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(5)_masc.jpg,0,19,177,52,4,6,4,3,6,5,6,3,2,1,2,52,1.634606533,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(20)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,21,-1.032383074,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(25)_masc.jpg,0,19,177,52,4,6,4,3,6,5,6,3,2,1,2,20,-1.118414997,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(2)_masc.jpg,0,19,177,52,4,6,4,3,6,5,6,3,2,1,2,33,0,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(4)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,21,-1.032383074,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(12)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,37,0.344127691,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(18)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,24,-0.774287305,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(27)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,40,0.60222346,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(22)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,23,-0.860319228,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(21)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,39,0.516191537,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(10)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,20,-1.118414997,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(17)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,22,-0.946351151,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(15)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,37,0.344127691,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(6)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,32,-0.086031923,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(24)_masc.jpg,0,19,177,52,4,6,4,3,6,5,6,3,2,1,2,40,0.60222346,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(19)_masc.jpg,0,19,177,52,4,6,4,3,6,5,6,3,2,1,2,21,-1.032383074,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(16)_masc.jpg,0,19,177,52,4,6,4,3,6,5,6,3,2,1,2,45,1.032383074,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(8)_masc.jpg,0,19,177,52,4,6,4,3,6,5,6,3,2,1,2,55,1.892702302,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(30)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,62,2.494925762,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(26)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,29,-0.344127691,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(9)_masc.jpg,0,19,177,52,4,6,4,3,6,5,6,3,2,1,2,46,1.118414997,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(13)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,30,-0.258095768,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(7)_masc.jpg,0,19,177,52,4,6,4,3,6,5,6,3,2,1,2,50,1.462542688,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(32)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,37,0.344127691,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(14)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,34,0.086031923,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(11)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,25,-0.688255382,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(3)_masc.jpg,0,19,177,52,4,6,4,3,6,5,6,3,2,1,2,23,-0.860319228,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(23)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,32,-0.086031923,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(31)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,18,-1.290478842,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
74,m(1)_masc.jpg,1,19,177,52,4,6,4,3,6,5,6,3,2,1,2,22,-0.946351151,-1.4118504,0.084477463,0.675765547,3.818181818,-0.271218957
75,m(27)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,40,0.60222346,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(11)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,25,-0.688255382,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(3)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,23,-0.860319228,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(12)_masc.jpg,0,30,183,51,4,2,1,5,2,2,5,6,4,2,2,37,0.344127691,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(7)_masc.jpg,0,30,183,51,4,2,1,5,2,2,5,6,4,2,2,50,1.462542688,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(18)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,24,-0.774287305,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(32)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,37,0.344127691,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(19)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,21,-1.032383074,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(6)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,32,-0.086031923,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(1)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,22,-0.946351151,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(2)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,33,0,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(24)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,40,0.60222346,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(17)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,22,-0.946351151,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(9)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,46,1.118414997,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(23)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,32,-0.086031923,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(15)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,37,0.344127691,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(28)_masc.jpg,0,30,183,51,4,2,1,5,2,2,5,6,4,2,2,44,0.946351151,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(30)_masc.jpg,0,30,183,51,4,2,1,5,2,2,5,6,4,2,2,62,2.494925762,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(22)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,23,-0.860319228,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(26)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,29,-0.344127691,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(14)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,34,0.086031923,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(5)_masc.jpg,0,30,183,51,4,2,1,5,2,2,5,6,4,2,2,52,1.634606533,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(13)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,30,-0.258095768,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(25)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,20,-1.118414997,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(21)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,39,0.516191537,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(10)_masc.jpg,0,30,183,51,4,2,1,5,2,2,5,6,4,2,2,20,-1.118414997,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(31)_masc.jpg,0,30,183,51,4,2,1,5,2,2,5,6,4,2,2,18,-1.290478842,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(20)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,21,-1.032383074,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(8)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,55,1.892702302,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(16)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,45,1.032383074,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(29)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,22,-0.946351151,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
75,m(4)_masc.jpg,1,30,183,51,4,2,1,5,2,2,5,6,4,2,2,21,-1.032383074,-0.70384895,1.087422665,0.575211634,3.181818182,-0.994840027
76,m(8)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,55,1.892702302,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(16)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,45,1.032383074,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(1)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,22,-0.946351151,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(30)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,62,2.494925762,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(5)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,52,1.634606533,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(2)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,33,0,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(29)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,22,-0.946351151,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(10)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,20,-1.118414997,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(4)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,21,-1.032383074,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(26)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,29,-0.344127691,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(14)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,34,0.086031923,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(12)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,37,0.344127691,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(18)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,24,-0.774287305,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(25)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,20,-1.118414997,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(27)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,40,0.60222346,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(32)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,37,0.344127691,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(17)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,22,-0.946351151,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(28)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,44,0.946351151,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(23)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,32,-0.086031923,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(21)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,39,0.516191537,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(13)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,30,-0.258095768,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(6)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,32,-0.086031923,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(19)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,21,-1.032383074,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(11)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,25,-0.688255382,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(20)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,21,-1.032383074,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(22)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,23,-0.860319228,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(15)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,37,0.344127691,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(24)_masc.jpg,1,70,176,34,4,5,4,3,3,4,6,5,3,2,2,40,0.60222346,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(31)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,18,-1.290478842,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(7)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,50,1.462542688,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(9)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,46,1.118414997,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
76,m(3)_masc.jpg,0,70,176,34,4,5,4,3,3,4,6,5,3,2,2,23,-0.860319228,1.87070178,-0.08268007,-1.134204895,3.727272727,-0.374593396
77,m(31)_masc.jpg,0,64,174,40,6,6,1,3,5,2,6,7,2,5,2,18,-1.290478842,1.484519171,-0.416995138,-0.530881414,4.090909091,0.038904359
77,m(27)_masc.jpg,1,64,174,40,6,6,1,3,5,2,6,7,2,5,2,40,0.60222346,1.484519171,-0.416995138,-0.530881414,4.090909091,0.038904359
77,m(22)_masc.jpg,1,64,174,40,6,6,1,3,5,2,6,7,2,5,2,23,-0.860319228,1.484519171,-0.416995138,-0.530881414,4.090909091,0.038904359
77,m(9)_masc.jpg,0,64,174,40,6,6,1,3,5,2,6,7,2,5,2,46,1.118414997,1.484519171,-0.416995138,-0.530881414,4.090909091,0.038904359
77,m(7)_masc.jpg,0,64,174,40,6,6,1,3,5,2,6,7,2,5,2,50,1.462542688,1.484519171,-0.416995138,-0.530881414,4.090909091,0.038904359
77,m(1)_masc.jpg,1,64,174,40,6,6,1,3,5,2,6,7,2,5,2,22,-0.946351151,1.484519171,-0.416995138,-0.530881414,4.090909091,0.038904359
77,m(25)_masc.jpg,1,64,174,40,6,6,1,3,5,2,6,7,2,5,2,20,-1.118414997,1.484519171,-0.416995138,-0.530881414,4.090909091,0.038904359
77,m(14)_masc.jpg,0,64,174,40,6,6,1,3,5,2,6,7,2,5,2,34,0.086031923,1.484519171,-0.416995138,-0.530881414,4.090909091,0.038904359
77,m(2)_masc.jpg,1,64,174,40,6,6,1,3,5,2,6,7,2,5,2,33,0,1.484519171,-0.416995138,-0.530881414,4.090909091,0.038904359
77,m(13)_masc.jpg,1,64,174,40,6,6,1,3,5,2,6,7,2,5,2,30,-0.258095768,1.484519171,-0.416995138,-0.530881414,4.090909091,0.038904359
77,m(20)_masc.jpg,0,64,174,40,6,6,1,3,5,2,6,7,2,5,2,21,-1.032383074,1.484519171,-0.416995138,-0.530881414,4.090909091,0.038904359
77,m(26)_masc.jpg,1,64,174,40,6,6,1,3,5,2,6,7,2,5,2,29,-0.344127691,1.484519171,-0.416995138,-0.530881414,4.090909091,0.038904359
77,m(5)_masc.jpg,1,64,174,40,6,6,1,3,5,2,6,7,2,5,2,52,1.634606533,1.484519171,-0.416995138,-0.530881414,4.090909091,0.038904359
